,inc_angle,id,is_iceberg,fake,train,cnn_predict,med,mea,cnt,knn_predict
47,0.0,32f5ee95,0.0,False,True,0.01897837407886982,0.0,0.00014269454194638963,133.0,0.07122252251926967
48,0.0,ce73809a,0.0,False,True,0.00044620613334700465,0.0,3.3549333334361254e-06,133.0,0.07122252251926967
49,0.0,9a3c8482,0.0,False,True,0.0017024180851876736,0.0,1.2800135978854688e-05,133.0,0.07122252251926967
50,0.0,b37083ff,0.0,False,True,0.000614265794865787,0.0,4.618539811020955e-06,133.0,0.07122252251926967
51,0.0,f01671c0,0.0,False,True,0.001703641377389431,0.0,1.2809333664582187e-05,133.0,0.07122252251926967
52,0.0,64e98469,0.0,False,True,0.38063108921051025,0.0,0.002861887888800829,133.0,0.07122252251926967
53,0.0,ebd806e6,0.0,False,True,0.0026422804221510887,0.0,1.986677009136157e-05,133.0,0.07122252251926967
54,0.0,0df5c436,0.0,False,True,0.007984641939401627,0.0,6.003490180001223e-05,133.0,0.07122252251926967
55,0.0,0bd98db1,0.0,False,True,0.044333748519420624,0.0,0.00033333645503323776,133.0,0.07122252251926967
56,0.0,9f5d3bfb,0.0,False,True,0.006409625988453627,0.0,4.8192676604914486e-05,133.0,0.07122252251926967
57,0.0,7a6149bc,0.0,False,True,0.13545313477516174,0.0,0.0010184446223696372,133.0,0.07122252251926967
58,0.0,2b92dadd,0.0,False,True,0.4082944393157959,0.0,0.003069883002374405,133.0,0.07122252251926967
59,0.0,b7555b43,0.0,False,True,0.8924018144607544,0.0,0.006709788078652289,133.0,0.07122252251926967
60,0.0,90230ea7,0.0,False,True,0.0007959757931530476,0.0,5.984780399646974e-06,133.0,0.07122252251926967
61,0.0,7dfdee78,0.0,False,True,0.013598721474409103,0.0,0.00010224602612337672,133.0,0.07122252251926967
62,0.0,5bbdfc71,0.0,False,True,0.0015650091227144003,0.0,1.176698588507068e-05,133.0,0.07122252251926967
63,0.0,ac16f7f2,0.0,False,True,0.09333381056785583,0.0,0.0007017579741944047,133.0,0.07122252251926967
64,0.0,862b4f57,0.0,False,True,0.008714836090803146,0.0,6.552508338949734e-05,133.0,0.07122252251926967
65,0.0,4283f28a,0.0,False,True,0.0009723377879709005,0.0,7.310810435871433e-06,133.0,0.07122252251926967
66,0.0,850a381c,0.0,False,True,0.05195500701665878,0.0,0.00039063915050119384,133.0,0.07122252251926967
67,0.0,f78fd217,0.0,False,True,0.045839548110961914,0.0,0.0003446582564733978,133.0,0.07122252251926967
68,0.0,9e37732e,0.0,False,True,3.25684086419642e-05,0.0,2.4487525294709924e-07,133.0,0.07122252251926967
69,0.0,e8f6b3f0,0.0,False,True,0.5554227232933044,0.0,0.004176110701453417,133.0,0.07122252251926967
70,0.0,d5a615f8,0.0,False,True,0.004216605797410011,0.0,3.1703802988045195e-05,133.0,0.07122252251926967
71,0.0,ee9b291e,0.0,False,True,0.0008074289653450251,0.0,6.070894476278384e-06,133.0,0.07122252251926967
72,0.0,affcd7bf,0.0,False,True,0.0015383961144834757,0.0,1.1566888078823126e-05,133.0,0.07122252251926967
73,0.0,3b43490b,0.0,False,True,0.06077594310045242,0.0,0.0004569619781988904,133.0,0.07122252251926967
74,0.0,73efa120,0.0,False,True,0.04613269120454788,0.0,0.00034686233988381865,133.0,0.07122252251926967
75,0.0,9b47d1bf,0.0,False,True,0.01735750027000904,0.0,0.00013050752082713565,133.0,0.07122252251926967
76,0.0,d3c1e961,0.0,False,True,0.028436806052923203,0.0,0.00021381057182649025,133.0,0.07122252251926967
77,0.0,63aae86a,0.0,False,True,0.051575686782598495,0.0,0.0003877871186661541,133.0,0.07122252251926967
78,0.0,95429378,0.0,False,True,0.39339470863342285,0.0,0.002957854952130999,133.0,0.07122252251926967
79,0.0,de13af0f,0.0,False,True,0.04848315566778183,0.0,0.000364535005020916,133.0,0.07122252251926967
80,0.0,328b74f4,0.0,False,True,0.39287954568862915,0.0,0.002953981546531046,133.0,0.07122252251926967
81,0.0,d89d6fbc,0.0,False,True,0.7024966478347778,0.0,0.005281929682968254,133.0,0.07122252251926967
82,0.0,7346c439,0.0,False,True,0.11770997196435928,0.0,0.0008850373831906713,133.0,0.07122252251926967
83,0.0,0719d5e2,0.0,False,True,0.03379052132368088,0.0,0.00025406407010286375,133.0,0.07122252251926967
84,0.0,68a20f15,0.0,False,True,0.021961458027362823,0.0,0.00016512374456663777,133.0,0.07122252251926967
85,0.0,fee78b0c,0.0,False,True,0.06053408235311508,0.0,0.00045514347633921116,133.0,0.07122252251926967
86,0.0,c3fca286,0.0,False,True,0.1987883448600769,0.0,0.0014946492094742624,133.0,0.07122252251926967
87,0.0,a873532e,0.0,False,True,0.0772315189242363,0.0,0.000580688112212303,133.0,0.07122252251926967
88,0.0,93afeece,0.0,False,True,0.015694288536906242,0.0,0.00011800216945042288,133.0,0.07122252251926967
89,0.0,92a21542,0.0,False,True,0.8570187091827393,0.0,0.0064437496931033025,133.0,0.07122252251926967
90,0.0,d65f8eb3,0.0,False,True,0.05260798707604408,0.0,0.00039554877500785023,133.0,0.07122252251926967
91,0.0,2e5462d9,0.0,False,True,0.009792916476726532,0.0,7.363095095283107e-05,133.0,0.07122252251926967
92,0.0,2757a316,0.0,False,True,0.6008445024490356,0.0,0.004517627837962674,133.0,0.07122252251926967
93,0.0,7ce75dda,0.0,False,True,0.015466622076928616,0.0,0.00011629039155585425,133.0,0.07122252251926967
94,0.0,02e48c95,0.0,False,True,0.008996959775686264,0.0,6.764631410290425e-05,133.0,0.07122252251926967
95,0.0,70a639ef,0.0,False,True,0.3115878105163574,0.0,0.002342765492604191,133.0,0.07122252251926967
96,0.0,76412298,0.0,False,True,0.06349241733551025,0.0,0.00047738659650759587,133.0,0.07122252251926967
97,0.0,f8dd4fcc,0.0,False,True,0.7037634253501892,0.0,0.005291454325941272,133.0,0.07122252251926967
98,0.0,e337d0b8,0.0,False,True,0.035573914647102356,0.0,0.0002674730424594162,133.0,0.07122252251926967
99,0.0,11a04625,0.0,False,True,0.054584916681051254,0.0,0.0004104129073763252,133.0,0.07122252251926967
100,0.0,3c866636,0.0,False,True,0.00013903112267144024,0.0,1.0453467870033102e-06,133.0,0.07122252251926967
101,0.0,04bfcaec,0.0,False,True,0.0013067746767774224,0.0,9.82537350960468e-06,133.0,0.07122252251926967
102,0.0,42a86b3a,0.0,False,True,0.01977284997701645,0.0,0.0001486680449399733,133.0,0.07122252251926967
103,0.0,84fe7f94,0.0,False,True,0.07935944199562073,0.0,0.0005966875338016596,133.0,0.07122252251926967
104,0.0,04e6f331,0.0,False,True,0.006210334599018097,0.0,4.6694245105399224e-05,133.0,0.07122252251926967
105,0.0,92c90853,0.0,False,True,6.001579322401085e-08,0.0,4.5124656559406656e-10,133.0,0.07122252251926967
106,0.0,660a98a7,0.0,False,True,0.2860480546951294,0.0,0.0021507372533468377,133.0,0.07122252251926967
107,0.0,89670962,0.0,False,True,0.027613691985607147,0.0,0.00020762174425268532,133.0,0.07122252251926967
108,0.0,9d586019,0.0,False,True,0.2752962112426758,0.0,0.0020698963251329005,133.0,0.07122252251926967
109,0.0,5f49ea3b,0.0,False,True,0.015047721564769745,0.0,0.0001131407636448853,133.0,0.07122252251926967
110,0.0,968e1414,0.0,False,True,0.04836946725845337,0.0,0.00036368020495077723,133.0,0.07122252251926967
111,0.0,389d7eaf,0.0,False,True,0.5942202806472778,0.0,0.004467821659002089,133.0,0.07122252251926967
112,0.0,65ca9e76,0.0,False,True,0.18694837391376495,0.0,0.0014056268715320673,133.0,0.07122252251926967
113,0.0,a09cae27,0.0,False,True,0.023856863379478455,0.0,0.00017937491262765755,133.0,0.07122252251926967
114,0.0,00c5b3e0,0.0,False,True,0.018147340044379234,0.0,0.0001364461657472123,133.0,0.07122252251926967
115,0.0,7f9df2b0,0.0,False,True,0.40940237045288086,0.0,0.003078213311675796,133.0,0.07122252251926967
116,0.0,a2303efc,0.0,False,True,0.03640228882431984,0.0,0.0002737014197317281,133.0,0.07122252251926967
117,0.0,cb62e5cb,0.0,False,True,0.005209443159401417,0.0,3.916874555940915e-05,133.0,0.07122252251926967
118,0.0,9ff1e0f0,0.0,False,True,0.01202787458896637,0.0,9.043514728546143e-05,133.0,0.07122252251926967
119,0.0,39fd995a,0.0,False,True,6.0366444813553244e-05,0.0,4.538830437109266e-07,133.0,0.07122252251926967
120,0.0,544d0681,0.0,False,True,0.8831349611282349,0.0,0.006640112489685977,133.0,0.07122252251926967
121,0.0,cb0319fc,0.0,False,True,0.00030746939592063427,0.0,2.3117999693280773e-06,133.0,0.07122252251926967
122,0.0,d86deb2b,0.0,False,True,0.05140931159257889,0.0,0.0003865361773878112,133.0,0.07122252251926967
123,0.0,cdee905a,0.0,False,True,0.004350557923316956,0.0,3.271096182945079e-05,133.0,0.07122252251926967
124,0.0,2539742b,0.0,False,True,0.00795810203999281,0.0,5.983535368415646e-05,133.0,0.07122252251926967
125,0.0,2ea3c9f1,0.0,False,True,0.0009615498129278421,0.0,7.229697841562723e-06,133.0,0.07122252251926967
126,0.0,9cadda28,0.0,False,True,0.006286890711635351,0.0,4.726985497470189e-05,133.0,0.07122252251926967
127,0.0,8376a077,0.0,False,True,0.0014550320338457823,0.0,1.0940090480043476e-05,133.0,0.07122252251926967
128,0.0,04e11240,0.0,False,True,0.19751450419425964,0.0,0.0014850714601072153,133.0,0.07122252251926967
129,0.0,c7d6f6f8,0.0,False,True,0.009075070731341839,0.0,6.82336145213672e-05,133.0,0.07122252251926967
130,0.0,bba1a0f1,0.0,False,True,0.20142823457717896,0.0,0.0015144980043396913,133.0,0.07122252251926967
131,0.0,7f66bb44,0.0,False,True,0.05601409450173378,0.0,0.00042115860527619384,133.0,0.07122252251926967
132,0.0,9d8f326c,0.0,False,True,0.3328179717063904,0.0,0.002502390764709702,133.0,0.07122252251926967
133,23.0805,30635642,0.046504534780979156,False,False,0.046504534780979156,0.046504534780979156,0.046504534780979156,1.0,0.3752547727969982
134,24.7546,2a3f1b90,0.0,False,True,0.013687700033187866,0.013687700033187866,0.013687700033187866,1.0,0.3971869278759426
135,30.1573,b47fc3d2,0.8926528096199036,False,False,0.8926528096199036,0.8926528096199036,0.8926528096199036,1.0,0.9388228948130323
136,30.1586,c56b4f9f,1.0,False,True,0.9928184747695923,0.9625589549541473,0.9625589549541473,2.0,0.9322994351387024
137,30.1586,d15d08e2,0.9322994351387024,False,False,0.9322994351387024,0.9661497175693512,0.9661497175693512,2.0,0.9928184747695923
138,30.311230908293968,ffc379be,0.4884963035583496,True,False,0.4884963035583496,0.4884963035583496,0.4884963035583496,1.0,0.426470243465786
139,30.4129,4c5e56dd,0.001728082075715065,False,False,0.001728082075715065,0.001728082075715065,0.001728082075715065,1.0,0.3470863140684917
140,30.4158,39eaffc8,0.3545804023742676,False,False,0.3545804023742676,0.3545804023742676,0.3545804023742676,1.0,0.20457619239841118
141,30.4244,a96100a7,0.12817279994487762,False,False,0.12817279994487762,0.12817279994487762,0.12817279994487762,1.0,0.17456800058822422
142,30.4253,eb279dc3,0.009906711056828499,False,False,0.009906711056828499,0.009906711056828499,0.009906711056828499,1.0,0.25492627507143245
143,30.4373,aefd03c3,1.0,False,True,0.963289737701416,0.963289737701416,0.9036331176757812,3.0,0.8738048076629639
144,30.4373,c6fdd404,0.9928191900253296,False,False,0.9928191900253296,0.9928191900253296,0.9158698717753092,3.0,0.8590400815010071
145,30.4373,2a0d26e0,0.7547904253005981,False,False,0.7547904253005981,0.9928191900253296,0.9158698717753092,3.0,0.9780544638633728
146,30.4499,b5134299,0.0,False,True,0.003962034825235605,0.003962034825235605,0.003962034825235605,1.0,0.42791307278453666
147,30.462,c155dcb6,0.004018905106931925,False,False,0.004018905106931925,0.004018905106931925,0.004018905106931925,1.0,0.34387046839090446
148,30.4805,dec94e06,0.24100825190544128,False,False,0.24100825190544128,0.24100825190544128,0.24100825190544128,1.0,0.2704212178976925
149,30.4825,78f39102,0.051773034036159515,False,False,0.051773034036159515,0.051773034036159515,0.051773034036159515,1.0,0.3422148531030456
150,30.4869,67cdcd2f,0.0,False,True,0.014424331486225128,0.014424331486225128,0.014424331486225128,1.0,0.5101169247730853
151,30.4878,f06ecb96,1.0,False,True,0.4733642637729645,0.5392728298902512,0.578650675714016,4.0,0.6137461463610331
152,30.4878,f5b54fb6,0.6051813960075378,False,False,0.6051813960075378,0.6905923783779144,0.7103096097707748,4.0,0.569807102282842
153,30.4878,e2e957ba,0.4600536823272705,False,False,0.4600536823272705,0.6905923783779144,0.7103096097707748,4.0,0.6181830068429311
154,30.4878,9893ba76,0.776003360748291,False,False,0.776003360748291,0.6905923783779144,0.7103096097707748,4.0,0.5128664473692576
155,30.493,4fe8ad85,0.022089241072535515,False,False,0.022089241072535515,0.022089241072535515,0.022089241072535515,1.0,0.3805533850246843
156,30.5025,e73d6bae,0.017758306115865707,False,False,0.017758306115865707,0.017758306115865707,0.017758306115865707,1.0,0.33853323529612417
157,30.5078,63d6fcf6,0.40803322196006775,False,False,0.40803322196006775,0.40803322196006775,0.40803322196006775,1.0,0.2423209955386025
158,30.5851,45df6347,0.008857769891619682,False,False,0.008857769891619682,0.008857769891619682,0.008857769891619682,1.0,0.143943205722093
159,30.6401,b84eab9a,3.1934971048031e-05,False,False,3.1934971048031e-05,3.1934971048031e-05,3.1934971048031e-05,1.0,0.05040692182618209
160,30.6578,e10f4392,0.00845615565776825,False,False,0.00845615565776825,0.00845615565776825,0.00845615565776825,1.0,0.007830547723547623
161,30.6579,6b6cda4e,0.00629675155505538,False,False,0.00629675155505538,0.00629675155505538,0.00629675155505538,1.0,0.009838337472589932
162,30.663,aba22784,0.015739843249320984,False,False,0.015739843249320984,0.015739843249320984,0.015739843249320984,1.0,0.01571945697915422
163,30.6658,4daf7af0,0.004381068982183933,False,False,0.004381068982183933,0.004381068982183933,0.004381068982183933,1.0,0.014312727244837568
164,30.6681,1b55c75e,0.0001983191614272073,False,False,0.0001983191614272073,0.00048242594493785873,0.00048242594493785873,2.0,0.0007665327284485102
165,30.6681,131c0fd8,0.0007665327284485102,False,False,0.0007665327284485102,0.00048242594493785873,0.00048242594493785873,2.0,0.0001983191614272073
166,30.6838,4de56b05,0.0,False,True,0.0011267238296568394,0.0011267238296568394,0.0011267238296568394,1.0,0.029227716998093105
167,30.6966,3f6e7136,0.0,False,True,0.005501535255461931,0.004721788922324777,0.004721788922324777,2.0,0.003942042589187622
168,30.6966,bb09a45b,0.003942042589187622,False,False,0.003942042589187622,0.001971021294593811,0.001971021294593811,2.0,0.005501535255461931
169,30.702,9c17c702,0.006974359508603811,False,False,0.006974359508603811,0.006974359508603811,0.006974359508603811,1.0,0.024874519307218863
170,30.71423658492255,31c09e0a,0.07705412805080414,True,False,0.07705412805080414,0.07705412805080414,0.07705412805080414,1.0,0.03545801530553421
171,30.73366862423196,a0998397,0.1985999494791031,True,False,0.1985999494791031,0.1985999494791031,0.1985999494791031,1.0,0.05166023290485143
172,30.740275030674326,29e487c8,0.05603010579943657,True,False,0.05603010579943657,0.05603010579943657,0.05603010579943657,1.0,0.0557098480022423
173,30.785083069146822,8c5ec9b8,8.701122715137899e-05,True,False,8.701122715137899e-05,8.701122715137899e-05,8.701122715137899e-05,1.0,0.1794601809139858
174,30.89475769575376,6c3a390d,0.2869701087474823,True,False,0.2869701087474823,0.2869701087474823,0.2869701087474823,1.0,0.6765331534475572
175,30.92912539324332,38109656,0.706887423992157,True,False,0.706887423992157,0.706887423992157,0.706887423992157,1.0,0.7243418891580964
176,31.01595859728336,d6fbc09f,0.7497156262397766,True,False,0.7497156262397766,0.7497156262397766,0.7497156262397766,1.0,0.809911115992367
177,31.0434,51e96360,1.0,False,True,0.9972862601280212,0.6508674621582031,0.7348622798919677,5.0,0.6316878348588943
178,31.0434,4e7a22f6,1.0,False,True,0.8497262001037598,0.6508674621582031,0.7053502678871155,5.0,0.6685778498649597
179,31.0434,d2957326,0.4098817706108093,False,False,0.4098817706108093,0.6508674621582031,0.7354050278663635,5.0,0.7785389572381973
180,31.0434,211c1be0,0.6508674621582031,False,False,0.6508674621582031,0.6508674621582031,0.7354050278663635,5.0,0.7182925343513489
181,31.0434,7502ae21,0.6162759065628052,False,False,0.6162759065628052,0.6508674621582031,0.7354050278663635,5.0,0.7269404232501984
182,31.0443,40ed79ab,0.7358556985855103,False,False,0.7358556985855103,0.7358556985855103,0.7358556985855103,1.0,0.8461734148250677
183,31.0446,502a8388,1.0,False,True,0.9640330076217651,0.975625067949295,0.8963703215122223,4.0,0.8738160928090414
184,31.0446,bb84b9bd,0.987217128276825,False,False,0.987217128276825,0.9878169894218445,0.905362069606781,4.0,0.8660880525906881
185,31.0446,f70ea081,0.988416850566864,False,False,0.988416850566864,0.9878169894218445,0.905362069606781,4.0,0.865688145160675
186,31.0446,6c300efc,0.6458142995834351,False,False,0.6458142995834351,0.9878169894218445,0.905362069606781,4.0,0.9798889954884847
187,31.0475,5e079fbc,0.9830799102783203,False,False,0.9830799102783203,0.9830799102783203,0.9830799102783203,1.0,0.9391195092900277
188,31.0477,b4fa16f6,1.0,False,True,0.9982067942619324,0.9819180071353912,0.9819180071353912,2.0,0.9656292200088501
189,31.0477,69e2364a,0.9656292200088501,False,False,0.9656292200088501,0.982814610004425,0.982814610004425,2.0,0.9982067942619324
190,31.0609,84673729,1.0,False,True,0.8961635231971741,0.8961635231971741,0.8961635231971741,1.0,0.902629220985238
191,31.0622,1de8b629,0.99443519115448,False,False,0.99443519115448,0.99443519115448,0.99443519115448,1.0,0.8558075799904393
192,31.071909440494174,df4bf06b,0.39681562781333923,True,False,0.39681562781333923,0.39681562781333923,0.39681562781333923,1.0,0.8443163383026931
193,31.120129448101988,6a92f05b,0.0005444041453301907,True,False,0.0005444041453301907,0.0005444041453301907,0.0005444041453301907,1.0,0.7612393330850864
194,31.141009468599897,60b2df72,0.0043165115639567375,True,False,0.0043165115639567375,0.0043165115639567375,0.0043165115639567375,1.0,0.72541726028509
195,31.217875179201478,25ad6a48,0.06913717836141586,True,False,0.06913717836141586,0.06913717836141586,0.06913717836141586,1.0,0.25916912569172773
196,31.228691407646014,7796b464,0.0783427432179451,True,False,0.0783427432179451,0.0783427432179451,0.0783427432179451,1.0,0.25690726298943245
197,31.2868,a5b4d551,0.0,False,True,0.03190797567367554,0.03190797567367554,0.03190797567367554,1.0,0.29045867929147146
198,31.2884,05c4d0bf,0.0,False,True,0.3651336133480072,0.3651336133480072,0.3651336133480072,1.0,0.12156235330318303
199,31.2951,1c36c858,0.09634987264871597,False,False,0.09634987264871597,0.09634987264871597,0.09634987264871597,1.0,0.21662341723387885
200,31.3037,cec954d2,0.005217528436332941,False,False,0.005217528436332941,0.005217528436332941,0.005217528436332941,1.0,0.134374621735178
201,31.3045,83f99e4d,0.03341177478432655,False,False,0.03341177478432655,0.03341177478432655,0.03341177478432655,1.0,0.12148611280494863
202,31.3083,1754e3f0,0.009485092014074326,False,False,0.009485092014074326,0.009485092014074326,0.009485092014074326,1.0,0.26775806682084197
203,31.3119,66dbf620,0.0,False,True,0.44594264030456543,0.4734755754470825,0.4734755754470825,2.0,0.5010085105895996
204,31.3119,910c7a11,0.5010085105895996,False,False,0.5010085105895996,0.2505042552947998,0.2505042552947998,2.0,0.44594264030456543
205,31.3305,52032af1,0.8909244537353516,False,False,0.8909244537353516,0.8909244537353516,0.8909244537353516,1.0,0.25350493881194425
206,31.3403,591cfa77,0.0,False,True,0.010408587753772736,0.010408587753772736,0.010408587753772736,1.0,0.06765964647865325
207,31.3404,76f503e2,0.0,False,True,0.03184732049703598,0.018364995950832963,0.018364995950832963,2.0,0.004882671404629946
208,31.3404,12437da1,0.004882671404629946,False,False,0.004882671404629946,0.002441335702314973,0.002441335702314973,2.0,0.03184732049703598
209,31.3412,b27fb3bc,0.0005251886323094368,False,False,0.0005251886323094368,0.001568746054545045,0.001568746054545045,2.0,0.002612303476780653
210,31.3412,b32f8dc8,0.002612303476780653,False,False,0.002612303476780653,0.001568746054545045,0.001568746054545045,2.0,0.0005251886323094368
211,31.3431,e0323d3d,1.0,False,True,0.25577154755592346,0.9226046502590179,0.7567199245095253,4.0,0.9237027168273926
212,31.3431,e3013f31,0.9258840680122375,False,False,0.9258840680122375,0.9258914589881897,0.9427770376205444,4.0,0.7003318766752878
213,31.3431,fa32c209,0.9193252325057983,False,False,0.9193252325057983,0.9258914589881897,0.9427770376205444,4.0,0.7025181551774343
214,31.3431,7315262d,0.9258988499641418,False,False,0.9258988499641418,0.9258914589881897,0.9427770376205444,4.0,0.7003269493579865
215,31.3432,91febbeb,0.0,False,True,0.020230881869792938,0.010115440934896469,0.010115440934896469,2.0,0.035501424223184586
216,31.3432,05a82a73,0.0,False,True,0.035501424223184586,0.017750712111592293,0.017750712111592293,2.0,0.020230881869792938
217,31.3447,10494057,0.004051653668284416,False,False,0.004051653668284416,0.004051653668284416,0.004051653668284416,1.0,0.36083104584977804
218,31.3465,c4fa8451,0.08089672774076462,False,False,0.08089672774076462,0.08089672774076462,0.08089672774076462,1.0,0.323503551252589
219,31.3502,a1f32e74,0.9760456085205078,False,False,0.9760456085205078,0.9760456085205078,0.9760456085205078,1.0,0.22814824348271165
220,31.3611,6d8e55ec,0.006537976674735546,False,False,0.006537976674735546,0.006537976674735546,0.006537976674735546,1.0,0.09384470167326728
221,31.3616,252d1b7d,0.0007194621721282601,False,False,0.0007194621721282601,0.0007194621721282601,0.0007194621721282601,1.0,0.09300886354872663
222,31.3637,f2540292,0.01649458147585392,False,False,0.01649458147585392,0.01649458147585392,0.01649458147585392,1.0,0.12782396719589548
223,31.3656,2e025b79,0.0034003923647105694,False,False,0.0034003923647105694,0.0034003923647105694,0.0034003923647105694,1.0,0.14554511500894013
224,31.3685,6a182742,0.0,False,True,0.29174739122390747,0.29174739122390747,0.29174739122390747,1.0,0.10258304350218224
225,31.3701,be2e5ed6,0.0,False,True,0.0007170143071562052,0.0007170143071562052,0.0007170143071562052,1.0,0.1398696389208273
226,31.3706,b9da7ff1,0.0,False,True,0.09210839867591858,0.09210839867591858,0.09210839867591858,1.0,0.0961011999892951
227,31.371263844961707,d10005bb,0.0005876865470781922,True,False,0.0005876865470781922,0.0005876865470781922,0.0005876865470781922,1.0,0.0928287360799734
228,31.3717,98a02caf,0.030879950150847435,False,False,0.030879950150847435,0.030879950150847435,0.030879950150847435,1.0,0.14122650185053143
